transaction_id,account_id,member_id,transaction_type,amount,timestamp,recipient,channel
T0004440,ACC00125,M00125,Deposit,3550.41,2026-03-10T18:29:09,,Branch
T0050352,ACC01399,M01399,Withdrawal,1697.33,2026-03-10T19:29:55,,Branch
T0051801,ACC01435,M01435,Deposit,3178.42,2026-03-10T19:42:51,,Branch
T0005541,ACC00155,M00155,Deposit,4413.97,2026-03-10T20:08:56,,Branch
T0034179,ACC00962,M00962,Deposit,6500.38,2026-03-10T20:18:26,,Branch
T0029661,ACC00829,M00829,Deposit,12287.57,2026-03-10T20:49:41,,Branch
T0017393,ACC00485,M00485,Withdrawal,1578.05,2026-03-10T20:52:29,,Branch
T0038674,ACC01086,M01086,Withdrawal,16517.36,2026-03-10T21:04:40,,Branch
T0009047,ACC00249,M00249,Withdrawal,8358.44,2026-03-10T21:07:02,,Branch
T0001335,ACC00040,M00040,Withdrawal,1001.67,2026-03-10T21:34:10,,Branch
T0020660,ACC00573,M00573,Withdrawal,19574.79,2026-03-10T21:39:38,,Branch
T0002651,ACC00072,M00072,Deposit,2355.6,2026-03-10T21:48:07,,Branch
T0002740,ACC00075,M00075,Withdrawal,17017.86,2026-03-10T22:13:09,,Branch
T0048185,ACC01343,M01343,Withdrawal,2271.58,2026-03-10T22:21:06,,Branch
T0013441,ACC00382,M00382,Withdrawal,2669.83,2026-03-10T22:31:07,,Branch
T0036742,ACC01041,M01041,Deposit,11337.05,2026-03-10T22:32:10,,Branch
T0008815,ACC00242,M00242,Withdrawal,7057.09,2026-03-10T22:35:09,,Branch
T0049630,ACC01382,M01382,Withdrawal,10589.75,2026-03-10T22:40:33,,Branch
T0046791,ACC01306,M01306,Deposit,26707.41,2026-03-10T22:42:57,,Branch
T0039307,ACC01101,M01101,Withdrawal,1247.58,2026-03-10T22:47:23,,Branch
T0028273,ACC00786,M00786,Deposit,1907.73,2026-03-10T22:50:47,,Branch
T0025370,ACC00709,M00709,Withdrawal,2083.9,2026-03-10T22:57:08,,Branch
T0000802,ACC00023,M00023,Withdrawal,12673.92,2026-03-10T23:05:48,,Branch
T0003726,ACC00104,M00104,Deposit,20762.19,2026-03-10T23:08:50,,Branch
T0012787,ACC00363,M00363,Withdrawal,4623.6,2026-03-10T23:27:04,,Branch
T0006424,ACC00176,M00176,Deposit,21749.79,2026-03-10T23:39:09,,Branch
T0048776,ACC01361,M01361,Withdrawal,2283.86,2026-03-10T23:42:41,,Branch
T0049428,ACC01377,M01377,Withdrawal,11284.2,2026-03-11T00:04:30,,Branch
T0040460,ACC01129,M01129,Withdrawal,21288.92,2026-03-11T00:10:49,,Branch
T0005445,ACC00152,M00152,Deposit,22398.8,2026-03-11T00:13:59,,Branch
T0010982,ACC00307,M00307,Deposit,19144.03,2026-03-11T00:32:29,,Branch
T0013800,ACC00391,M00391,Withdrawal,1104.25,2026-03-11T00:55:36,,Branch
T0023481,ACC00657,M00657,Withdrawal,8613.15,2026-03-11T01:08:26,,Branch
T0037227,ACC01051,M01051,Withdrawal,25674.41,2026-03-11T01:21:01,,Branch
T0032961,ACC00932,M00932,Deposit,9130.82,2026-03-11T01:29:18,,Branch
T0010280,ACC00283,M00283,Deposit,51661.44,2026-03-11T01:36:53,,Branch
T0032096,ACC00899,M00899,Deposit,2250.63,2026-03-11T01:38:26,,Branch
T0050645,ACC01406,M01406,Withdrawal,12873.07,2026-03-11T01:53:00,,Branch
T0013019,ACC00370,M00370,Deposit,3503.46,2026-03-11T02:51:45,,Branch
T0039221,ACC01099,M01099,Deposit,1405.34,2026-03-11T02:58:48,,Branch
T0017464,ACC00486,M00486,Withdrawal,1524.71,2026-03-11T03:10:33,,Branch
T0036122,ACC01020,M01020,Deposit,3245.1,2026-03-11T03:18:03,,Branch
T0022740,ACC00637,M00637,Withdrawal,1791.6,2026-03-11T03:21:32,,Branch
T0035863,ACC01014,M01014,Withdrawal,37570.71,2026-03-11T03:32:46,,Branch
T0026155,ACC00730,M00730,Withdrawal,34967.26,2026-03-11T03:36:05,,Branch
T0050578,ACC01404,M01404,Withdrawal,13631.42,2026-03-11T03:38:04,,Branch
T0011720,ACC00331,M00331,Withdrawal,43001.26,2026-03-11T03:42:06,,Branch
T0020589,ACC00572,M00572,Deposit,51524.12,2026-03-11T03:47:30,,Branch
T0036289,ACC01025,M01025,Deposit,1815.22,2026-03-11T03:55:25,,Branch
T0016233,ACC00450,M00450,Deposit,6966.5,2026-03-11T04:11:56,,Branch
T0045120,ACC01256,M01256,Withdrawal,2802.45,2026-03-11T04:12:13,,Branch
T0040890,ACC01141,M01141,Withdrawal,7636.05,2026-03-11T04:13:35,,Branch
T0025290,ACC00707,M00707,Withdrawal,4569.92,2026-03-11T04:17:01,,Branch
T0006422,ACC00176,M00176,Deposit,16706.26,2026-03-11T04:20:31,,Branch
T0012930,ACC00368,M00368,Withdrawal,4725.43,2026-03-11T04:27:48,,Branch
T0022864,ACC00641,M00641,Withdrawal,1716.92,2026-03-11T04:44:15,,Branch
T0049074,ACC01368,M01368,Deposit,6225.91,2026-03-11T04:50:08,,Branch
T0018903,ACC00528,M00528,Withdrawal,5568.47,2026-03-11T05:15:02,,Branch
T0022024,ACC00615,M00615,Deposit,24008.34,2026-03-11T05:17:04,,Branch
T0033191,ACC00939,M00939,Withdrawal,2442.03,2026-03-11T05:57:49,,Branch
T0046204,ACC01292,M01292,Withdrawal,24601.96,2026-03-11T06:09:40,,Branch
T0044487,ACC01234,M01234,Withdrawal,11719.98,2026-03-11T06:20:03,,Branch
T0049336,ACC01374,M01374,Withdrawal,2395.46,2026-03-11T06:20:39,,Branch
T0003542,ACC00098,M00098,Deposit,4224.27,2026-03-11T06:45:19,,Branch
T0045997,ACC01286,M01286,Withdrawal,10527.51,2026-03-11T06:45:25,,Branch
T0015189,ACC00426,M00426,Deposit,4251.86,2026-03-11T07:07:37,,Branch
T0013742,ACC00389,M00389,Withdrawal,8011.53,2026-03-11T07:08:06,,Branch
T0028799,ACC00801,M00801,Deposit,7106.53,2026-03-11T07:15:26,,Branch
T0026848,ACC00746,M00746,Deposit,8422.99,2026-03-11T07:25:46,,Branch
T0052665,ACC01455,M01455,Deposit,907.49,2026-03-11T07:38:17,,Branch
T0045018,ACC01252,M01252,Deposit,3098.01,2026-03-11T07:47:25,,Branch
T0049138,ACC01369,M01369,Deposit,10302.38,2026-03-11T07:49:28,,Branch
T0009550,ACC00261,M00261,Withdrawal,5009.76,2026-03-11T07:50:13,,Branch
T0012234,ACC00346,M00346,Deposit,5362.07,2026-03-11T07:53:18,,Branch
T0025289,ACC00707,M00707,Withdrawal,8073.92,2026-03-11T08:01:28,,Branch
T0015708,ACC00439,M00439,Withdrawal,5396.67,2026-03-11T08:24:15,,Branch
T0048243,ACC01344,M01344,Withdrawal,2845.29,2026-03-11T08:40:20,,Branch
T0027956,ACC00776,M00776,Withdrawal,11166.84,2026-03-11T08:48:13,,Branch
T0035595,ACC01005,M01005,Deposit,13900.15,2026-03-11T08:51:24,,Branch
T0050224,ACC01395,M01395,Withdrawal,4485.93,2026-03-11T08:55:55,,Branch
T0040313,ACC01126,M01126,Withdrawal,26462.11,2026-03-11T09:02:43,,Branch
T0002313,ACC00066,M00066,Deposit,2762.26,2026-03-11T09:07:36,,Branch
T0028971,ACC00805,M00805,Withdrawal,8274.26,2026-03-11T09:26:32,,Branch
T0021616,ACC00597,M00597,Withdrawal,1304.05,2026-03-11T09:47:40,,Branch
T0008113,ACC00223,M00223,Deposit,2494.8,2026-03-11T10:02:07,,Branch
T0014351,ACC00407,M00407,Deposit,13281.57,2026-03-11T10:13:01,,Branch
T0012130,ACC00340,M00340,Deposit,33552.26,2026-03-11T10:24:53,,Branch
T0022672,ACC00635,M00635,Deposit,3428.91,2026-03-11T10:29:01,,Branch
T0034227,ACC00964,M00964,Deposit,11841.22,2026-03-11T10:34:32,,Branch
T0035476,ACC01002,M01002,Deposit,18855.35,2026-03-11T10:34:56,,Branch
T0013745,ACC00389,M00389,Withdrawal,9379.75,2026-03-11T10:38:07,,Branch
T0035271,ACC00994,M00994,Deposit,5118.47,2026-03-11T11:06:40,,Branch
T0042628,ACC01188,M01188,Deposit,8538.35,2026-03-11T11:12:22,,Branch
T0004393,ACC00121,M00121,Deposit,2046.79,2026-03-11T11:23:02,,Branch
T0050875,ACC01412,M01412,Withdrawal,981.33,2026-03-11T11:28:08,,Branch
T0039875,ACC01114,M01114,Withdrawal,11814.01,2026-03-11T11:34:48,,Branch
T0010874,ACC00302,M00302,Deposit,3521.56,2026-03-11T11:35:22,,Branch
T0021231,ACC00585,M00585,Withdrawal,15116.39,2026-03-11T11:52:50,,Branch
T0032180,ACC00903,M00903,Deposit,2537.89,2026-03-11T12:03:52,,Branch
T0004740,ACC00136,M00136,Deposit,17420.99,2026-03-11T12:04:40,,Branch
T0024313,ACC00679,M00679,Deposit,12214.77,2026-03-11T12:15:45,,Branch
T0035742,ACC01009,M01009,Deposit,17912.85,2026-03-11T12:28:09,,Branch
T0051707,ACC01431,M01431,Withdrawal,1625.81,2026-03-11T12:33:54,,Branch
T0013298,ACC00378,M00378,Deposit,19021.67,2026-03-11T12:38:51,,Branch
T0044865,ACC01247,M01247,Deposit,39098.16,2026-03-11T12:52:27,,Branch
T0032097,ACC00899,M00899,Deposit,3064.21,2026-03-11T13:05:56,,Branch
T0020996,ACC00579,M00579,Deposit,2801.5,2026-03-11T13:21:02,,Branch
T0030009,ACC00836,M00836,Withdrawal,2158.85,2026-03-11T13:28:51,,Branch
T0001425,ACC00044,M00044,Deposit,22480.85,2026-03-11T13:29:27,,Branch
T0010038,ACC00275,M00275,Deposit,11752.11,2026-03-11T13:37:23,,Branch
T0049936,ACC01390,M01390,Deposit,4534.86,2026-03-11T13:44:31,,Branch
T0006111,ACC00170,M00170,Deposit,20860.02,2026-03-11T13:53:41,,Branch
T0000316,ACC00008,M00008,Deposit,2188.16,2026-03-11T14:14:37,,Branch
T0034383,ACC00969,M00969,Withdrawal,8981.9,2026-03-11T14:17:45,,Branch
T0050908,ACC01413,M01413,Withdrawal,14862.46,2026-03-11T14:32:05,,Branch
T0041012,ACC01143,M01143,Deposit,3644.23,2026-03-11T15:03:54,,Branch
T0054083,ACC01490,M01490,Deposit,10608.62,2026-03-11T15:10:42,,Branch
T0004476,ACC00127,M00127,Withdrawal,4989.04,2026-03-11T15:44:00,,Branch
T0014710,ACC00415,M00415,Withdrawal,6819.63,2026-03-11T15:47:24,,Branch
T0004010,ACC00111,M00111,Deposit,11220.41,2026-03-11T16:09:36,,Branch
T0002650,ACC00072,M00072,Deposit,3734.43,2026-03-11T16:22:15,,Branch
T0038433,ACC01080,M01080,Deposit,6560.48,2026-03-11T16:37:33,,Branch
T0017848,ACC00494,M00494,Withdrawal,6943.42,2026-03-11T16:43:22,,Branch
T0035471,ACC01002,M01002,Deposit,17066.68,2026-03-11T17:11:27,,Branch
T0011648,ACC00329,M00329,Deposit,3139.72,2026-03-11T17:30:15,,Branch
T0011539,ACC00326,M00326,Deposit,15792.77,2026-03-11T17:48:12,,Branch
T0022493,ACC00630,M00630,Withdrawal,28345.34,2026-03-11T17:51:00,,Branch
T0029881,ACC00833,M00833,Withdrawal,23924.02,2026-03-11T17:57:56,,Branch
T0036624,ACC01036,M01036,Deposit,5581.16,2026-03-11T18:01:16,,Branch
T0019331,ACC00539,M00539,Deposit,8299.37,2026-03-11T18:13:34,,Branch
T0041846,ACC01167,M01167,Deposit,8426.46,2026-03-11T18:30:23,,Branch
T0012872,ACC00367,M00367,Withdrawal,7176.72,2026-03-11T18:35:45,,Branch
T0042361,ACC01182,M01182,Deposit,9641.79,2026-03-11T18:45:39,,Branch
T0012379,ACC00349,M00349,Deposit,19113.07,2026-03-11T18:46:53,,Branch
T0032369,ACC00914,M00914,Withdrawal,4076.32,2026-03-11T18:55:48,,Branch
T0015021,ACC00423,M00423,Withdrawal,7919.76,2026-03-11T18:56:42,,Branch
T0027643,ACC00770,M00770,Withdrawal,2316.81,2026-03-11T19:11:28,,Branch
T0026624,ACC00742,M00742,Withdrawal,2006.55,2026-03-11T19:21:13,,Branch
T0002146,ACC00062,M00062,Deposit,26938.08,2026-03-11T19:28:11,,Branch
T0026696,ACC00743,M00743,Deposit,9572.35,2026-03-11T19:29:09,,Branch
T0047779,ACC01335,M01335,Deposit,1397.94,2026-03-11T19:44:49,,Branch
T0003543,ACC00098,M00098,Deposit,3781.32,2026-03-11T19:56:50,,Branch
T0043297,ACC01206,M01206,Withdrawal,12214.22,2026-03-11T20:07:31,,Branch
T0019095,ACC00533,M00533,Deposit,7552.1,2026-03-11T20:08:07,,Branch
T0023780,ACC00664,M00664,Withdrawal,2114.9,2026-03-11T20:09:34,,Branch
T0003309,ACC00093,M00093,Deposit,7206.09,2026-03-11T20:09:38,,Branch
T0035031,ACC00988,M00988,Withdrawal,20833.43,2026-03-11T20:23:35,,Branch
T0001306,ACC00039,M00039,Deposit,1167.76,2026-03-11T20:36:36,,Branch
T0032777,ACC00927,M00927,Deposit,8929.71,2026-03-11T20:37:24,,Branch
T0038644,ACC01085,M01085,Deposit,33532.23,2026-03-11T21:06:08,,Branch
T0005828,ACC00162,M00162,Withdrawal,7047.01,2026-03-11T21:10:37,,Branch
T0027732,ACC00772,M00772,Deposit,7548.27,2026-03-11T21:13:16,,Branch
T0026074,ACC00728,M00728,Withdrawal,8682.42,2026-03-11T21:19:51,,Branch
T0020388,ACC00566,M00566,Deposit,1808.63,2026-03-11T21:45:10,,Branch
T0013837,ACC00392,M00392,Withdrawal,7538.74,2026-03-11T21:48:38,,Branch
T0019961,ACC00554,M00554,Withdrawal,4502.12,2026-03-11T21:52:02,,Branch
T0026076,ACC00728,M00728,Withdrawal,6574.25,2026-03-11T22:24:25,,Branch
T0042993,ACC01201,M01201,Withdrawal,3172.48,2026-03-11T22:31:15,,Branch
T0045607,ACC01275,M01275,Deposit,12845.94,2026-03-11T22:36:29,,Branch
T0006184,ACC00171,M00171,Deposit,37878.42,2026-03-11T22:36:35,,Branch
T0016791,ACC00469,M00469,Withdrawal,3598.69,2026-03-11T22:46:52,,Branch
T0006254,ACC00172,M00172,Deposit,2596.4,2026-03-11T22:47:35,,Branch
T0012586,ACC00357,M00357,Withdrawal,3880.03,2026-03-11T22:50:15,,Branch
T0052354,ACC01449,M01449,Deposit,25882.09,2026-03-11T23:10:48,,Branch
T0007453,ACC00201,M00201,Withdrawal,5192.39,2026-03-11T23:19:00,,Branch
T0026121,ACC00729,M00729,Withdrawal,10246.73,2026-03-11T23:20:58,,Branch
T0049865,ACC01387,M01387,Deposit,13936.19,2026-03-11T23:32:45,,Branch
T0047188,ACC01316,M01316,Withdrawal,1750.65,2026-03-11T23:36:23,,Branch
T0034430,ACC00971,M00971,Deposit,38617.3,2026-03-11T23:49:22,,Branch
T0025130,ACC00703,M00703,Deposit,8260.16,2026-03-11T23:54:59,,Branch
T0001250,ACC00036,M00036,Deposit,4499.61,2026-03-12T00:07:26,,Branch
T0039983,ACC01117,M01117,Deposit,2661.62,2026-03-12T00:08:52,,Branch
T0006879,ACC00189,M00189,Withdrawal,6675.66,2026-03-12T00:24:14,,Branch
T0054529,ACC01499,M01499,Deposit,2087.04,2026-03-12T00:25:59,,Branch
T0006394,ACC00175,M00175,Deposit,3301.44,2026-03-12T00:27:52,,Branch
T0008937,ACC00246,M00246,Deposit,9104.44,2026-03-12T00:28:23,,Branch
T0007788,ACC00211,M00211,Deposit,4219.24,2026-03-12T00:30:06,,Branch
T0025999,ACC00727,M00727,Withdrawal,4384.38,2026-03-12T00:31:01,,Branch
T0053699,ACC01478,M01478,Deposit,13135.46,2026-03-12T00:44:18,,Branch
T0033891,ACC00955,M00955,Withdrawal,10092.38,2026-03-12T00:46:05,,Branch
T0005671,ACC00158,M00158,Withdrawal,2452.94,2026-03-12T00:49:09,,Branch
T0011304,ACC00318,M00318,Withdrawal,1824.82,2026-03-12T00:53:25,,Branch
T0019277,ACC00537,M00537,Withdrawal,7514.72,2026-03-12T01:01:16,,Branch
T0052177,ACC01443,M01443,Withdrawal,6154.26,2026-03-12T01:12:41,,Branch
T0018724,ACC00520,M00520,Deposit,6784.59,2026-03-12T01:17:06,,Branch
T0047675,ACC01332,M01332,Deposit,1573.19,2026-03-12T01:22:45,,Branch
T0051857,ACC01436,M01436,Deposit,9657.7,2026-03-12T01:36:37,,Branch
T0035187,ACC00991,M00991,Deposit,8235.87,2026-03-12T01:48:48,,Branch
T0032997,ACC00933,M00933,Deposit,3034.44,2026-03-12T02:29:26,,Branch
T0027340,ACC00765,M00765,Deposit,14637.52,2026-03-12T02:37:52,,Branch
T0006978,ACC00191,M00191,Deposit,22674.34,2026-03-12T02:51:03,,Branch
T0011792,ACC00332,M00332,Withdrawal,10718.05,2026-03-12T02:53:48,,Branch
T0033823,ACC00954,M00954,Withdrawal,6809.27,2026-03-12T03:01:13,,Branch
T0029051,ACC00807,M00807,Deposit,9317.97,2026-03-12T03:03:09,,Branch
T0025691,ACC00717,M00717,Deposit,2848.25,2026-03-12T03:12:33,,Branch
T0045833,ACC01282,M01282,Deposit,3249.57,2026-03-12T03:17:32,,Branch
T0052221,ACC01444,M01444,Deposit,3316.06,2026-03-12T03:43:51,,Branch
T0025526,ACC00713,M00713,Deposit,9120.55,2026-03-12T03:48:20,,Branch
T0028309,ACC00787,M00787,Deposit,8417.88,2026-03-12T03:59:29,,Branch
T0050255,ACC01397,M01397,Deposit,29807.23,2026-03-12T04:08:42,,Branch
T0051007,ACC01415,M01415,Withdrawal,9933.82,2026-03-12T04:29:17,,Branch
T0035032,ACC00988,M00988,Deposit,31091.75,2026-03-12T04:30:44,,Branch
T0013985,ACC00396,M00396,Withdrawal,2775.67,2026-03-12T04:38:47,,Branch
T0012206,ACC00345,M00345,Deposit,5511.19,2026-03-12T04:42:53,,Branch
T0021761,ACC00604,M00604,Deposit,31592.86,2026-03-12T04:51:16,,Branch
T0018621,ACC00515,M00515,Withdrawal,3222.8,2026-03-12T04:58:37,,Branch
T0003781,ACC00106,M00106,Deposit,12467.58,2026-03-12T04:59:09,,Branch
T0049629,ACC01382,M01382,Deposit,15553.19,2026-03-12T05:06:06,,Branch
T0016420,ACC00456,M00456,Withdrawal,15717.72,2026-03-12T05:06:48,,Branch
T0054388,ACC01497,M01497,Withdrawal,984.46,2026-03-12T05:10:55,,Branch
T0028375,ACC00789,M00789,Withdrawal,2064.72,2026-03-12T05:27:42,,Branch
T0002677,ACC00073,M00073,Deposit,10630.86,2026-03-12T05:28:09,,Branch
T0023893,ACC00667,M00667,Withdrawal,12652.82,2026-03-12T05:31:17,,Branch
T0003075,ACC00086,M00086,Deposit,1172.72,2026-03-12T05:36:46,,Branch
T0010576,ACC00292,M00292,Deposit,3081.75,2026-03-12T06:02:04,,Branch
T0014097,ACC00400,M00400,Withdrawal,3117.23,2026-03-12T06:06:04,,Branch
T0015393,ACC00431,M00431,Deposit,18953.42,2026-03-12T06:13:50,,Branch
T0048849,ACC01362,M01362,Withdrawal,1477.95,2026-03-12T06:20:31,,Branch
T0053698,ACC01478,M01478,Withdrawal,6419.76,2026-03-12T06:26:08,,Branch
T0018670,ACC00517,M00517,Withdrawal,5165.06,2026-03-12T06:27:33,,Branch
T0019759,ACC00549,M00549,Withdrawal,21381.31,2026-03-12T06:29:06,,Branch
T0002653,ACC00072,M00072,Deposit,3436.21,2026-03-12T06:54:44,,Branch
T0033587,ACC00948,M00948,Withdrawal,10759.37,2026-03-12T06:54:51,,Branch
T0034384,ACC00969,M00969,Withdrawal,10771.27,2026-03-12T06:58:12,,Branch
T0044297,ACC01230,M01230,Deposit,20202.39,2026-03-12T07:25:15,,Branch
T0004630,ACC00132,M00132,Withdrawal,7799.93,2026-03-12T07:28:59,,Branch
T0012381,ACC00349,M00349,Deposit,16828.88,2026-03-12T07:38:06,,Branch
T0054308,ACC01495,M01495,Deposit,22909.32,2026-03-12T07:40:43,,Branch
T0043141,ACC01203,M01203,Deposit,2794.7,2026-03-12T07:48:15,,Branch
T0022062,ACC00617,M00617,Deposit,9392.32,2026-03-12T07:58:46,,Branch
T0017786,ACC00493,M00493,Deposit,6136.25,2026-03-12T08:00:19,,Branch
T0006547,ACC00180,M00180,Withdrawal,10233.65,2026-03-12T08:07:29,,Branch
T0002217,ACC00063,M00063,Deposit,11481.24,2026-03-12T08:08:08,,Branch
T0014812,ACC00419,M00419,Deposit,2451.34,2026-03-12T08:13:09,,Branch
T0028510,ACC00792,M00792,Deposit,5099.82,2026-03-12T08:17:49,,Branch
T0053517,ACC01475,M01475,Deposit,2095.62,2026-03-12T08:23:03,,Branch
T0037996,ACC01070,M01070,Deposit,21064.5,2026-03-12T08:23:16,,Branch
T0009241,ACC00253,M00253,Withdrawal,4277.54,2026-03-12T08:29:01,,Branch
T0041670,ACC01162,M01162,Deposit,2346.24,2026-03-12T08:53:52,,Branch
T0005756,ACC00160,M00160,Deposit,18781.01,2026-03-12T09:06:22,,Branch
T0004542,ACC00130,M00130,Withdrawal,3051.79,2026-03-12T09:14:19,,Branch
T0018963,ACC00529,M00529,Deposit,18146.87,2026-03-12T09:24:12,,Branch
T0017245,ACC00483,M00483,Withdrawal,1929.93,2026-03-12T09:31:22,,Branch
T0050068,ACC01392,M01392,Deposit,15293.96,2026-03-12T09:39:04,,Branch
T0011917,ACC00335,M00335,Withdrawal,2261.56,2026-03-12T09:56:50,,Branch
T0028190,ACC00784,M00784,Deposit,10507.38,2026-03-12T10:01:42,,Branch
T0006628,ACC00182,M00182,Deposit,7789.72,2026-03-12T10:03:22,,Branch
T0028688,ACC00797,M00797,Withdrawal,31331.4,2026-03-12T10:16:48,,Branch
T0051509,ACC01426,M01426,Withdrawal,1217.39,2026-03-12T10:24:40,,Branch
T0016787,ACC00469,M00469,Withdrawal,2726.26,2026-03-12T10:25:43,,Branch
T0015019,ACC00423,M00423,Withdrawal,5089.37,2026-03-12T10:30:19,,Branch
T0000902,ACC00026,M00026,Withdrawal,1608.87,2026-03-12T10:35:14,,Branch
T0047515,ACC01326,M01326,Withdrawal,3386.0,2026-03-12T10:40:12,,Branch
T0021955,ACC00612,M00612,Withdrawal,11473.29,2026-03-12T10:54:49,,Branch
T0040455,ACC01129,M01129,Deposit,12311.66,2026-03-12T11:12:24,,Branch
T0028557,ACC00793,M00793,Withdrawal,1200.95,2026-03-12T11:14:44,,Branch
T0017548,ACC00488,M00488,Withdrawal,1262.65,2026-03-12T11:17:39,,Branch
T0028972,ACC00805,M00805,Withdrawal,9004.93,2026-03-12T11:30:04,,Branch
T0029961,ACC00835,M00835,Withdrawal,2018.67,2026-03-12T11:40:27,,Branch
T0038432,ACC01080,M01080,Deposit,3724.37,2026-03-12T11:40:38,,Branch
T0016711,ACC00466,M00466,Withdrawal,3099.1,2026-03-12T11:41:37,,Branch
T0002093,ACC00061,M00061,Deposit,18056.13,2026-03-12T11:42:39,,Branch
T0046444,ACC01299,M01299,Withdrawal,16030.27,2026-03-12T12:04:01,,Branch
T0023941,ACC00669,M00669,Deposit,7788.07,2026-03-12T12:08:01,,Branch
T0012789,ACC00363,M00363,Deposit,2670.71,2026-03-12T12:21:32,,Branch
T0033652,ACC00951,M00951,Withdrawal,7203.02,2026-03-12T13:23:39,,Branch
T0011301,ACC00318,M00318,Withdrawal,4220.17,2026-03-12T13:35:25,,Branch
T0009619,ACC00262,M00262,Deposit,28634.91,2026-03-12T13:49:35,,Branch
T0052593,ACC01454,M01454,Deposit,5676.68,2026-03-12T13:55:44,,Branch
T0039787,ACC01111,M01111,Withdrawal,1377.71,2026-03-12T14:01:08,,Branch
T0012299,ACC00347,M00347,Deposit,9407.92,2026-03-12T14:03:58,,Branch
T0012127,ACC00340,M00340,Deposit,37298.72,2026-03-12T14:06:48,,Branch
T0001000,ACC00031,M00031,Deposit,10216.11,2026-03-12T14:09:55,,Branch
T0031365,ACC00877,M00877,Withdrawal,13592.48,2026-03-12T14:11:12,,Branch
T0051508,ACC01426,M01426,Deposit,1012.35,2026-03-12T14:15:02,,Branch
T0012791,ACC00363,M00363,Withdrawal,4899.92,2026-03-12T14:17:05,,Branch
T0041997,ACC01172,M01172,Deposit,4098.57,2026-03-12T14:27:08,,Branch
T0039535,ACC01105,M01105,Withdrawal,3062.77,2026-03-12T14:27:55,,Branch
T0034558,ACC00975,M00975,Deposit,7279.2,2026-03-12T14:56:00,,Branch
T0005121,ACC00143,M00143,Withdrawal,3795.61,2026-03-12T14:56:05,,Branch
T0005755,ACC00160,M00160,Withdrawal,21719.92,2026-03-12T14:59:19,,Branch
T0021300,ACC00588,M00588,Deposit,1125.41,2026-03-12T15:04:51,,Branch
T0037477,ACC01057,M01057,Deposit,38274.15,2026-03-12T15:05:20,,Branch
T0031739,ACC00890,M00890,Withdrawal,4179.54,2026-03-12T15:09:34,,Branch
T0037935,ACC01069,M01069,Withdrawal,3641.28,2026-03-12T15:14:17,,Branch
T0007123,ACC00194,M00194,Withdrawal,5283.74,2026-03-12T15:14:53,,Branch
T0011247,ACC00317,M00317,Deposit,7445.68,2026-03-12T15:16:04,,Branch
T0044011,ACC01225,M01225,Withdrawal,1168.75,2026-03-12T15:20:15,,Branch
T0053242,ACC01469,M01469,Deposit,49113.97,2026-03-12T15:22:45,,Branch
T0048138,ACC01342,M01342,Withdrawal,11387.74,2026-03-12T15:33:35,,Branch
T0011994,ACC00338,M00338,Deposit,23164.84,2026-03-12T15:47:07,,Branch
T0045359,ACC01267,M01267,Withdrawal,6475.16,2026-03-12T15:53:16,,Branch
T0021925,ACC00611,M00611,Withdrawal,15665.77,2026-03-12T16:00:00,,Branch
T0036995,ACC01047,M01047,Deposit,3329.58,2026-03-12T16:13:05,,Branch
T0032094,ACC00899,M00899,Deposit,2872.06,2026-03-12T16:18:37,,Branch
T0009978,ACC00274,M00274,Deposit,1798.84,2026-03-12T16:20:28,,Branch
T0015464,ACC00432,M00432,Deposit,11426.27,2026-03-12T16:39:50,,Branch
T0008881,ACC00245,M00245,Deposit,3017.77,2026-03-12T16:40:33,,Branch
T0014485,ACC00411,M00411,Withdrawal,7614.04,2026-03-12T16:42:06,,Branch
T0008693,ACC00238,M00238,Deposit,5834.33,2026-03-12T16:53:08,,Branch
T0015463,ACC00432,M00432,Withdrawal,6397.63,2026-03-12T17:17:41,,Branch
T0049075,ACC01368,M01368,Withdrawal,5846.21,2026-03-12T17:28:53,,Branch
T0004971,ACC00140,M00140,Deposit,3793.44,2026-03-12T17:34:55,,Branch
T0036621,ACC01036,M01036,Withdrawal,3973.56,2026-03-12T17:36:40,,Branch
T0044893,ACC01248,M01248,Deposit,21702.74,2026-03-12T17:56:17,,Branch
T0025839,ACC00722,M00722,Deposit,14937.33,2026-03-12T18:00:14,,Branch
T0000278,ACC00006,M00006,Withdrawal,3377.37,2026-03-12T18:01:07,,Branch
T0011412,ACC00320,M00320,Deposit,17131.34,2026-03-12T18:02:04,,Branch
T0053967,ACC01485,M01485,Withdrawal,639.79,2026-03-12T18:02:43,,Branch
T0022722,ACC00636,M00636,Withdrawal,15103.86,2026-03-12T18:02:54,,Branch
T0026944,ACC00748,M00748,Deposit,5381.94,2026-03-12T18:06:59,,Branch
T0050069,ACC01392,M01392,Deposit,15206.34,2026-03-12T18:13:45,,Branch
T0025041,ACC00699,M00699,Withdrawal,1729.87,2026-03-12T18:14:40,,Branch
T0035472,ACC01002,M01002,Withdrawal,13439.22,2026-03-12T18:19:04,,Branch
T0041414,ACC01154,M01154,Deposit,20519.2,2026-03-12T18:23:41,,Branch
T0026436,ACC00739,M00739,Withdrawal,9454.4,2026-03-12T18:24:36,,Branch
T0000621,ACC00018,M00018,Deposit,3861.42,2026-03-12T18:27:13,,Branch
